City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
341,Isla Mujeres,20,MX,1611462227,78,21.2311,-86.731,78.01,6.91
342,Kayes,0,ML,1611462227,21,14.0,-11.0,65.39,3.83
343,Nipawin,1,CA,1611462227,76,53.3668,-104.0009,-14.8,8.05
344,Adrar,0,MR,1611462227,24,20.5022,-10.0711,61.11,9.57
345,Wewak,100,PG,1611462227,69,-3.5534,143.6268,84.92,8.75
346,San Cristobal,75,VE,1611462227,81,7.7669,-72.225,65.37,2.35
347,Kwang Binh,83,VN,1611462227,77,17.4833,106.6,72.21,6.93
348,Te Anau,100,NZ,1611462227,86,-45.4167,167.7167,55.92,7.09
349,Torrijos,63,ES,1611462228,78,39.9819,-4.2835,50.0,20.83
350,Ubatã,100,BR,1611462228,96,-14.2139,-39.5228,69.76,1.14
351,Mayo,1,US,1611462228,54,38.8876,-76.5119,28.0,13.29
352,Mae Hong Son,0,TH,1611462228,56,19.3003,97.9685,73.4,2.26
353,Belmonte,40,BR,1611462228,88,-15.8631,-38.8828,73.4,3.44
354,Pemangkat,100,ID,1611462228,75,1.1667,108.9667,81.27,5.06
355,Qasigiannguit,29,GL,1611462050,48,68.8193,-51.1922,15.8,16.11
356,Shingū,75,JP,1611462228,93,33.7333,135.9833,51.8,9.22
357,Oddur,5,SO,1611462228,74,4.1213,43.8894,67.53,19.33
358,Arrondissement de Libourne,90,FR,1611462228,100,44.9167,-0.25,42.01,8.05
359,Catió,0,GW,1611462228,74,11.2833,-15.25,65.52,2.89
360,Leningradskiy,0,RU,1611462228,79,69.3833,178.4167,-17.16,2.24
361,Dohad,0,IN,1611462228,49,22.8333,74.2667,69.6,6.31
362,Mandurah,75,AU,1611462228,57,-32.55,115.7,79.0,20.71
363,Birobidzhan,100,RU,1611462229,88,48.8,132.95,11.19,2.91
364,Kamiiso,40,JP,1611462229,70,41.8167,140.65,37.4,4.61
365,Harboøre,98,DK,1611462229,95,56.6175,8.1807,35.01,11.16
366,Bataiporã,100,BR,1611462229,90,-22.2953,-53.2711,71.17,4.43
367,Ukiah,1,US,1611462229,81,39.1502,-123.2078,43.0,2.26
368,Bambous Virieux,40,MU,1611462033,83,-20.3428,57.7575,84.0,7.85
369,Vestmannaeyjar,85,IS,1611462229,85,63.4427,-20.2734,32.99,22.64
370,Mandalgovi,88,MN,1611462229,90,45.7625,106.2708,19.22,10.04
371,Brae,75,GB,1611462229,81,60.3964,-1.353,37.4,17.27
372,Marshall,40,US,1611462229,45,34.3834,-86.3333,46.0,5.75
373,Ixtapa,1,MX,1611462229,94,20.7,-105.2,69.01,2.08
374,Yatou,88,CN,1611462229,82,37.15,122.3833,44.26,5.44
375,Tegul'det,100,RU,1611462229,89,57.3064,88.1667,-12.03,5.84
376,Lātehār,0,IN,1611462229,22,23.75,84.5,74.82,3.91
377,Geraldton,14,AU,1611462230,53,-28.7667,114.6,77.0,13.8
378,Rūdbār,0,AF,1611462230,59,30.15,62.6,37.38,2.44
379,Kambove,100,CD,1611462230,100,-10.8764,26.5969,61.77,3.76
380,Ribeira Brava,100,PT,1611462230,89,32.65,-17.0667,59.0,3.0
381,Atar,22,MR,1611462230,24,20.5169,-13.0499,63.5,8.19
382,Udachny,52,RU,1611462230,79,66.4167,112.4,-37.62,3.36
383,Bydgoszcz,75,PL,1611462230,93,53.1235,18.0076,35.01,1.14
384,Makakilo City,1,US,1611462120,69,21.3469,-158.0858,78.01,11.5
385,Kavieng,71,PG,1611462230,63,-2.5744,150.7967,85.37,5.57
386,Visnes,20,NO,1611462230,93,59.3556,5.2242,33.01,8.05
387,Kushnarenkovo,90,RU,1611462201,85,55.105,55.3508,14.0,13.42
388,Monrovia,5,LR,1611462230,91,6.3005,-10.7969,76.64,6.04
389,Zeya,1,RU,1611462231,77,53.75,127.2667,-4.83,5.19
390,Port Augusta,99,AU,1611462231,9,-32.5,137.7667,108.0,19.57
391,Naze,20,JP,1611462231,68,28.3667,129.4833,69.8,19.57
392,Kibala,0,TD,1611462231,45,9.1104,18.3463,66.2,6.06
393,Diego de Almagro,0,CL,1611462088,40,-26.3667,-70.05,60.8,1.48
394,Chifeng,0,CN,1611462205,88,42.2683,118.9636,31.42,1.99
395,Fort Nelson,90,CA,1611462231,78,58.8053,-122.7002,-2.2,6.91
396,Pringsewu,100,ID,1611462231,76,-5.3582,104.9744,81.05,5.99
397,Aykhal,13,RU,1611461963,80,66.0,111.5,-35.03,4.29
398,Yamada,100,JP,1611462231,75,39.4667,141.95,38.44,3.42
399,Wucheng,35,CN,1611462123,74,29.6008,118.175,54.0,3.29
400,Bela Vista,57,BR,1611461943,91,-22.1089,-56.5211,72.52,4.72
401,Faya,2,SA,1611462231,45,18.3851,42.4509,46.4,1.23
402,Oranjemund,87,NA,1611462231,84,-28.55,16.4333,63.12,22.39
403,Argos,1,GR,1611462231,76,37.6333,22.7333,48.9,5.48
404,San Andrés,20,CO,1611462232,83,12.5847,-81.7006,80.6,12.66
405,Czersk,100,PL,1611462232,94,53.7959,17.9765,33.01,3.09
406,Vila Velha,20,BR,1611462046,88,-20.3297,-40.2925,73.4,4.61
407,Pevek,97,RU,1611462232,88,69.7008,170.3133,-19.01,4.5
408,Parrita,0,CR,1611462232,64,9.5201,-84.3225,68.0,10.36
409,Niono,63,ML,1611462232,24,14.2526,-5.993,62.19,9.84
410,Sisimiut,0,GL,1611462232,78,66.9395,-53.6735,16.3,4.63
411,Porto Torres,75,IT,1611462232,88,40.835,8.3972,55.4,18.41
412,Brainerd,90,US,1611462232,86,46.358,-94.2008,17.6,5.75
413,Batemans Bay,15,AU,1611462232,69,-35.7167,150.1833,86.0,7.0
414,Sabha,0,LY,1611462232,51,27.0377,14.4283,45.39,2.73
415,Carauari,77,BR,1611462232,97,-4.8828,-66.8958,72.91,2.66
416,Marsh Harbour,1,BS,1611462036,78,26.5412,-77.0636,72.72,10.22
417,Camacha,40,PT,1611462232,94,33.0833,-16.3333,60.8,3.44
418,Kandrian,94,PG,1611462233,57,-6.2167,149.55,89.67,9.04
419,Rio Grande,84,BR,1611462233,89,-32.035,-52.0986,73.0,9.66
420,Kruisfontein,100,ZA,1611462233,91,-34.0033,24.7314,64.0,1.99
421,Umluj,1,SA,1611462233,42,25.0213,37.2685,69.42,9.6
422,Agadez,0,NE,1611462233,36,19.75,10.25,51.49,9.22
423,Kopavogur,20,IS,1611462233,69,64.1123,-21.913,30.2,19.57
424,Mehamn,100,NO,1611462025,93,71.0357,27.8492,18.18,23.35
425,Puri,48,IN,1611462233,69,19.8,85.85,75.2,3.44
426,Goderich,100,CA,1611462090,79,43.7501,-81.7165,21.2,4.61
427,Kamina,100,CD,1611462030,99,-8.7386,24.9906,62.67,3.15
428,Nantucket,20,US,1611462229,58,41.2835,-70.0995,21.99,23.02
429,Pacific Grove,75,US,1611462139,81,36.6177,-121.9166,51.01,4.61
430,Lucea,20,JM,1611462233,83,18.451,-78.1736,77.0,2.3
431,Kuala Lipis,70,MY,1611462233,64,4.1842,102.0468,83.41,1.32
432,Eureka,90,US,1611462107,81,40.8021,-124.1637,46.99,11.32
433,Bonthe,0,SL,1611462234,89,7.5264,-12.505,74.73,5.39
434,Galle,23,LK,1611462234,74,6.0367,80.217,79.97,1.39
435,Nakonde,100,ZM,1611462234,96,-9.3421,32.745,59.02,1.92
436,Westport,0,US,1611462234,57,41.1415,-73.3579,23.0,15.9
437,Sørland,44,NO,1611462234,93,67.667,12.6934,26.64,12.48
438,Hambantota,40,LK,1611462234,83,6.1241,81.1185,80.6,10.36
439,Berlevåg,98,NO,1611462234,94,70.8578,29.0864,19.02,24.85
440,Indaiatuba,0,BR,1611462234,88,-23.0903,-47.2181,73.99,4.61
441,Atbasar,91,KZ,1611462234,86,51.8,68.3333,-16.94,3.33
442,Togur,53,RU,1611462071,76,58.3631,82.8265,-49.22,5.37
443,Ulladulla,40,AU,1611462234,36,-35.35,150.4667,97.0,12.66
444,Nacala,100,MZ,1611462234,88,-14.5428,40.6728,78.17,6.15
445,Kempele,90,FI,1611462235,93,64.9131,25.5034,23.0,5.75
446,Yumen,100,CN,1611462235,80,40.2833,97.2,22.62,24.32
447,Tabou,1,CI,1611462235,89,4.423,-7.3528,76.86,5.1
448,Sechura,78,PE,1611462235,73,-5.5569,-80.8222,74.37,10.25
449,Bathsheba,40,BB,1611462235,73,13.2167,-59.5167,77.0,12.66
450,Tuatapere,95,NZ,1611462235,78,-46.1333,167.6833,60.01,21.99
451,Bayaguana,20,DO,1611462235,94,18.7564,-69.6362,77.0,3.44
452,Los Llanos de Aridane,20,ES,1611462235,77,28.6585,-17.9182,62.6,9.22
453,Morąg,100,PL,1611462235,96,53.9171,19.926,33.22,7.2
454,Bireun,3,ID,1611462235,67,5.203,96.7009,82.56,2.89
455,Allen,75,US,1611462235,63,41.0706,-85.0144,27.0,8.05
456,La Ronge,0,CA,1611462235,68,55.1001,-105.2842,-27.4,2.59
457,Grand Gaube,4,MU,1611462235,69,-20.0064,57.6608,84.0,1.99
458,Inverell,0,AU,1611462236,26,-29.7833,151.1167,93.0,5.01
459,Alyangula,75,AU,1611462236,100,-13.8483,136.4192,78.8,8.05
460,Chokurdakh,100,RU,1611462003,83,70.6333,147.9167,-35.75,7.31
461,Arenápolis,88,BR,1611462236,86,-14.4503,-56.8461,72.86,0.89
462,Kilindoni,100,TZ,1611462236,81,-7.9139,39.6668,80.92,9.73
463,The Valley,40,AI,1611462236,83,18.217,-63.0578,77.0,4.61
464,Bilibino,49,RU,1611462032,80,68.0546,166.4372,-34.06,1.59
465,Mahajanga,20,MG,1611462236,78,-15.7167,46.3167,80.6,2.3
466,Boda,51,CF,1611462236,32,4.3189,17.4695,68.58,3.58
467,Mezen',100,RU,1611462236,93,65.8522,44.24,1.42,7.4
468,Valparaíso,90,CL,1611462236,100,-33.0393,-71.6273,59.0,2.3
469,Dunedin,74,NZ,1611462236,62,-45.8742,170.5036,68.0,4.0
470,Marsabit,27,KE,1611462236,89,2.3284,37.9899,62.73,12.3
471,Znamenskoye,45,RU,1611462236,80,57.1281,73.8282,-43.31,3.91
472,Umm Kaddadah,69,SD,1611462237,29,13.6017,26.6876,63.01,17.0
473,Emba,98,KZ,1611462237,95,48.8264,58.1442,9.46,10.0
474,Nelson Bay,24,AU,1611462237,26,-32.7167,152.15,100.0,9.22
475,Khlevnoye,90,RU,1611462237,100,52.1951,39.0932,33.8,8.95
476,Marathon,90,US,1611462237,79,44.9,-89.7668,16.0,5.75
477,Kabalo,100,CD,1611462237,96,-6.05,26.9167,68.09,0.63
478,Orkney,93,ZA,1611462237,70,-26.9802,26.6727,67.71,6.29
479,Nhulunbuy,90,AU,1611462237,94,-12.2333,136.7667,78.8,8.05
480,Aksarayskiy,75,RU,1611462237,81,46.7924,48.0119,37.4,11.18
481,Ayorou,50,NE,1611462237,24,14.7308,0.9174,64.13,10.31
482,Nouadhibou,100,MR,1611462028,49,20.931,-17.0347,68.65,12.86
483,Keti Bandar,0,PK,1611462237,20,24.1447,67.4497,65.79,11.25
484,Esil,90,KZ,1611462237,84,51.9556,66.4042,-14.1,4.5
485,Markova,100,UA,1611462238,81,48.6758,24.4138,39.43,3.62
486,Urussanga,99,BR,1611462238,79,-28.5178,-49.3208,71.31,4.38
487,Eufaula,90,US,1611462141,71,31.8913,-85.1455,52.0,5.14
488,Inírida,100,CO,1611462238,94,3.8653,-67.9239,73.72,2.62
489,Limulan,100,PH,1611462238,65,6.5853,124.0619,85.17,7.14
490,Evensk,99,RU,1611462238,81,61.95,159.2333,-15.61,8.3
491,Barstow,90,US,1611462238,76,34.8986,-117.0228,44.6,5.75
492,Ouango,96,CF,1611462238,33,4.3133,22.5552,75.56,2.28
493,Boddam,5,GB,1611462238,86,57.4667,-1.7833,28.0,6.91
494,Caetés,87,BR,1611462238,91,-8.7731,-36.6225,65.23,8.9
495,Derzhavīnsk,89,KZ,1611462238,89,51.1,66.3167,-11.36,4.85
496,Nālūt,0,LY,1611462059,60,30.3333,10.85,45.54,5.68
497,Pisco,0,PE,1611461991,73,-13.7,-76.2167,71.6,6.91
498,Bulawayo,100,ZW,1611462239,84,-20.15,28.5833,64.24,6.4
499,Lyubech,100,UA,1611462239,97,51.7026,30.6569,34.93,13.82
500,Ridgecrest,90,US,1611461941,57,35.6225,-117.6709,45.0,4.61
501,Barra do Bugres,100,BR,1611462239,93,-15.0725,-57.1811,74.17,1.12
502,Kemijärvi,100,FI,1611462239,96,66.7131,27.4306,14.25,5.99
503,Nelson,100,NZ,1611462239,53,-41.2833,173.2833,73.0,1.99
504,Inuvik,0,CA,1611462239,76,68.3499,-133.7218,-16.6,8.05
505,Palau,75,PW,1611462239,70,7.503,134.621,86.0,12.66
506,Hobyo,89,SO,1611462239,69,5.3505,48.5268,76.86,21.39
507,Itarema,80,BR,1611462083,84,-2.9248,-39.9167,78.66,8.86
508,Broome,90,US,1611462239,79,42.2506,-75.833,19.0,13.8
509,Anderson,90,US,1611462234,39,34.5334,-82.6499,44.6,5.75
510,Zhangjiakou Shi Xuanhua Qu,0,CN,1611462239,71,40.6103,115.0447,34.32,2.39
511,Bogale,0,MM,1611462240,36,16.2833,95.4,82.31,1.34
512,Muros,97,ES,1611462240,86,42.7762,-9.0603,52.0,1.99
513,Conceição do Araguaia,4,BR,1611462009,89,-8.2578,-49.2647,73.92,0.34
514,Paraul,0,RU,1611462240,86,42.7419,47.3553,30.2,6.71
515,Senador Guiomard,75,BR,1611462240,100,-10.1522,-67.7392,73.4,4.61
516,Marabu,40,MY,1611462240,79,4.4148,114.0089,84.2,6.91
517,Yatsuomachi-higashikumisaka,75,JP,1611462240,93,36.5667,137.1333,45.0,1.14
518,Nanortalik,0,GL,1611462240,89,60.1432,-45.2371,21.87,9.62
519,Sirte,0,LY,1611462240,73,31.2089,16.5887,58.32,4.36
520,Richards Bay,0,ZA,1611462240,76,-28.783,32.0377,78.71,7.49
521,Shimoda,75,JP,1611462240,87,34.6667,138.95,46.4,33.38
522,Meulaboh,2,ID,1611461983,66,4.1363,96.1285,85.41,1.9
523,San Jose,1,US,1611462148,76,37.3394,-121.895,46.99,2.17
524,Lolodorf,100,CM,1611462241,96,3.2333,10.7333,69.73,1.74
525,Binga,90,ZW,1611462241,87,-17.6203,27.3414,70.99,1.45
526,Khanbari,89,NP,1611462241,48,27.3747,87.2039,62.4,2.75
527,Belaya Gora,100,RU,1611462024,84,68.5333,146.4167,-30.44,5.44
528,Ilanskiy,75,RU,1611462241,91,56.2358,96.065,1.15,5.08
529,Ketchikan,90,US,1611462098,100,55.3422,-131.6461,33.8,3.44
530,Rocha,9,UY,1611462241,97,-34.4833,-54.3333,67.32,6.6
531,Torquay,100,GB,1611462241,96,50.4638,-3.5143,34.0,21.77
532,Khorixas,100,NA,1611462241,80,-20.3667,14.9667,64.89,5.26
533,Denpasar,40,ID,1611462174,74,-8.65,115.2167,86.0,9.22
534,Qaqortoq,0,GL,1611462241,29,60.7167,-46.0333,28.4,25.32
535,Salinas,1,US,1611462242,87,36.6777,-121.6555,50.0,6.91
536,Mount Gambier,94,AU,1611462005,9,-37.8333,140.7667,104.0,13.8
537,Prince Rupert,90,CA,1611462242,93,54.3161,-130.3201,37.4,4.61
538,Vitorino Freire,79,BR,1611462242,97,-4.0667,-45.1667,72.95,1.86
539,Tateyama,75,JP,1611462242,87,34.9833,139.8667,46.99,33.38
540,Shache,0,CN,1611462242,64,38.4167,77.2406,28.67,3.87
541,Takoradze,46,GH,1611462242,89,4.8845,-1.7554,77.29,6.11
542,Lianyuan,24,CN,1611462242,53,27.6883,111.6642,58.96,4.18
543,Kiryat Gat,0,IL,1611462242,65,31.61,34.7642,48.0,2.3
544,Agirish,100,RU,1611462242,83,61.9247,63.0231,-29.07,6.71
545,Wiarton,75,CA,1611462242,79,44.7407,-81.1332,15.8,6.91
546,Piaçabuçu,82,BR,1611462243,82,-10.4056,-36.4344,76.05,6.73
547,Wągrowiec,100,PL,1611462243,83,52.8084,17.1996,34.0,1.99
548,Rybnoye,100,RU,1611462243,98,54.7256,39.5119,33.4,6.04
549,Seoul,0,KR,1611462105,43,37.5683,126.9778,53.6,4.61
550,Xining,100,CN,1611462232,66,36.6167,101.7667,28.85,3.22
551,Charters Towers,0,AU,1611462243,35,-20.1,146.2667,87.03,9.75
552,Leh,100,IN,1611462197,76,34.1667,77.5833,12.06,1.41
553,Rio Claro,100,BR,1611462243,80,-22.4114,-47.5614,73.99,1.57
554,Penzance,20,GB,1611462243,87,50.1186,-5.5371,41.0,14.97
555,Caxito,20,AO,1611462243,88,-8.5785,13.6643,75.2,3.44
556,Toppenish,24,US,1611462243,85,46.3774,-120.3087,30.0,1.19
557,Tūkrah,0,LY,1611462243,60,32.5341,20.5791,53.87,10.92
558,Bentiu,88,SS,1611462244,26,9.2333,29.8333,69.85,4.43
559,Santa Luzia,0,BR,1611462244,68,-19.7697,-43.8514,69.8,8.05
560,Yangi Marg`ilon,98,UZ,1611462060,74,40.4272,71.7189,23.0,4.61
561,Tottori-shi,75,JP,1611462244,71,35.5,134.2333,48.2,19.57
562,Koumac,98,NC,1611462244,70,-20.5667,164.2833,84.36,10.65
563,Springfield,90,US,1611462132,48,37.2153,-93.2982,37.99,18.41
564,Gavrilov Posad,97,RU,1611462244,97,56.5597,40.1175,33.71,7.11
565,Timrå,90,SE,1611462244,93,62.487,17.3257,30.2,2.3
566,Masumbwe,87,TZ,1611462244,93,-3.6333,32.1833,61.79,0.36
567,Lynn Haven,90,US,1611462244,62,30.2455,-85.6483,57.99,3.44
568,Carutapera,63,BR,1611462244,83,-1.195,-46.02,78.37,7.76
569,Araouane,41,ML,1611462042,23,18.9048,-3.5265,60.42,10.56
570,Okhotsk,100,RU,1611462245,81,59.3833,143.3,-10.77,10.69
571,Morogoro,75,TZ,1611462245,94,-6.8167,37.6667,71.6,5.75
572,Kenscoff,40,HT,1611462245,88,18.4506,-72.2869,77.0,3.44
573,Pierre,1,US,1611462245,93,44.3683,-100.351,21.0,8.05
